,referer,receiver,shared_Count,Unique_Beneficiaries,Number_Same_Day_Visits,Type_referer,State_referer,Type_receiver,State_receiver,Taxonomy_Code,Grouping,Classification,Specialization
164,1396718581,1770506446,108,30,21,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
165,1396849964,1770506446,232,49,40,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
166,1407803661,1770506446,132,25,6,1.0,NH,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
167,1407830128,1770506446,78,18,7,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
168,1407953920,1770506446,77,16,9,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
169,1417025107,1770506446,142,41,23,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
170,1427021021,1770506446,130,39,26,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
171,1427041581,1770506446,746,154,111,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
172,1427078773,1770506446,107,30,20,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
173,1447242102,1770506446,121,21,22,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
174,1447356894,1770506446,90,20,8,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
175,1457371098,1770506446,109,25,16,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
176,1457455180,1770506446,684,163,124,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
177,1477505188,1770506446,62,21,12,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
178,1477546521,1770506446,567,124,96,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
179,1487607842,1770506446,47,11,2,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
180,1487764445,1770506446,106,11,11,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
181,1487837241,1770506446,115,42,30,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
182,1518287168,1770506446,423,68,14,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
183,1538279583,1770506446,339,72,43,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
184,1548598485,1770506446,378,113,46,1.0,NY,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
185,1558385773,1770506446,110,31,19,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
186,1588816136,1770506446,141,34,18,1.0,TX,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
187,1609846088,1770506446,124,20,35,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
188,1629173133,1770506446,345,81,55,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
189,1649263880,1770506446,1217,328,244,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
190,1659316800,1770506446,61,16,9,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
191,1669445250,1770506446,374,90,63,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
192,1679596381,1770506446,54,17,10,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
193,1689879082,1770506446,135,40,38,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
194,1699749135,1770506446,286,77,42,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
195,1699756023,1770506446,338,81,61,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
196,1700865094,1770506446,101,26,5,2.0,MD,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
197,1700985348,1770506446,30,13,3,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
198,1720080690,1770506446,37,12,1,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
199,1720312531,1770506446,200,62,31,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
200,1740283621,1770506446,69,16,10,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
201,1750671533,1770506446,717,60,19,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
202,1770585531,1770506446,44,17,0,1.0,NJ,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
203,1780790501,1770506446,41,16,0,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
204,1790744795,1770506446,218,37,0,1.0,CA,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
205,1811995657,1770506446,20,11,0,2.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
206,1821011990,1770506446,76,30,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
207,1821080375,1770506446,262,16,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
208,1831110642,1770506446,88,29,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
209,1851310593,1770506446,37,12,0,1.0,NY,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
210,1861436511,1770506446,103,15,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
211,1871694562,1770506446,50,17,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
212,1891806857,1770506446,105,28,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
213,1902029119,1770506446,177,47,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
214,1902879596,1770506446,92,26,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
215,1912153420,1770506446,113,15,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
216,1912970732,1770506446,142,46,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
217,1962509489,1770506446,181,31,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
218,1972597813,1770506446,168,19,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
219,1982678421,1770506446,372,84,0,1.0,CT,1.0,FL,207RH0002X,Allopathic & Osteopathic Physicians,Internal Medicine,Hospice and Palliative Medicine
220,1003006180,1164623039,19,13,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
221,1063482180,1164623039,113,51,70,1.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
222,1154317964,1164623039,24,13,3,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
223,1235232562,1164623039,26,16,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
224,1427169986,1164623039,15,11,0,1.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
225,1457306359,1164623039,16,13,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
226,1528101284,1164623039,19,13,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
227,1750328589,1164623039,227,130,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
228,1770626426,1164623039,19,15,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
229,1831189638,1164623039,16,13,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
230,1841518396,1164623039,31,23,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
231,1861439952,1164623039,30,19,0,2.0,NV,1.0,NV,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
232,1003006180,1609083666,536,205,349,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
233,1003064999,1609083666,30,16,16,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
234,1003917055,1609083666,42,14,21,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
235,1013964626,1609083666,37,12,15,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
236,1023044773,1609083666,36,13,11,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
237,1043256886,1609083666,501,170,16,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
238,1063420065,1609083666,56,25,19,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
239,1063456564,1609083666,65,30,29,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
240,1063533412,1609083666,47,23,26,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
241,1073530168,1609083666,194,54,105,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
242,1073775110,1609083666,107,42,73,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
243,1083670863,1609083666,51,24,22,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
244,1104018951,1609083666,59,29,19,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
245,1104823368,1609083666,31,13,2,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
246,1104865815,1609083666,24,11,0,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
247,1104870187,1609083666,74,29,4,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
248,1104872993,1609083666,44,12,8,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
249,1104982917,1609083666,42,13,22,2.0,NY,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
250,1124066113,1609083666,32,19,19,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
251,1124287339,1609083666,73,31,52,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
252,1144270349,1609083666,49,28,26,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
253,1144274614,1609083666,44,29,25,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
254,1154317964,1609083666,1197,466,880,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
255,1154347276,1609083666,104,66,62,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
256,1184630469,1609083666,52,15,9,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
257,1184693962,1609083666,69,11,20,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
258,1194767012,1609083666,47,31,27,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
259,1194769497,1609083666,21,11,1,2.0,TX,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
260,1194911800,1609083666,19,11,0,1.0,MO,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
261,1205090073,1609083666,42,13,5,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
262,1215139258,1609083666,50,14,0,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
263,1215967112,1609083666,56,25,40,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
264,1225086382,1609083666,27,12,13,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
265,1225249303,1609083666,77,43,38,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
266,1235232562,1609083666,470,194,254,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
267,1245260132,1609083666,95,50,50,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
268,1255335535,1609083666,42,20,0,2.0,FL,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
269,1265476774,1609083666,65,14,19,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
270,1265512198,1609083666,44,16,36,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
271,1285830828,1609083666,37,25,27,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
272,1285831172,1609083666,26,13,8,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
273,1295773992,1609083666,29,15,14,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
274,1295781086,1609083666,49,26,29,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
275,1306004924,1609083666,40,24,27,1.0,AL,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
276,1306028014,1609083666,48,27,23,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
277,1306860622,1609083666,38,17,0,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
278,1336138676,1609083666,220,110,156,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
279,1336195122,1609083666,51,11,4,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
280,1336290964,1609083666,195,93,106,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
281,1346230323,1609083666,143,59,68,2.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
282,1346450087,1609083666,48,29,20,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
283,1356357644,1609083666,26,11,1,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
284,1356542112,1609083666,23,16,9,1.0,AZ,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
285,1366531667,1609083666,67,13,9,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
286,1366540973,1609083666,86,44,42,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
287,1366738692,1609083666,100,46,79,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
288,1376545863,1609083666,40,21,28,1.0,CA,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
289,1376580373,1609083666,22,15,10,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
290,1376799015,1609083666,97,41,70,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
291,1386633543,1609083666,47,20,12,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
292,1396779831,1609083666,75,45,48,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
293,1396794962,1609083666,46,17,7,1.0,NV,1.0,NY,207PH0002X,Allopathic & Osteopathic Physicians,Emergency Medicine,Hospice and Palliative Medicine
